-160.46865846811193 37.40339297815746
-143.42786921347482 9.519043477128374
-179.83833715050125 -25.815088053864898
-157.81125422444796 -71.21884184270448
-156.57309316950264 33.11063005270311
-146.41435545924293 6.178450990838136
-156.67022704851004 21.812265953854215
-157.98810635188147 110.58295359201131
-162.27019884785824 -31.17207789922158
-156.01621079294443 32.830018445760295
-150.68254423814403 -6.70555587845777
-150.7861440716853 7.665337388926607
-150.60589526710746 88.69602014931215
-156.1051733373323 138.44640852553505
-164.4889256218507 96.0153884845227
-164.48059228998383 132.62697368858903
-153.39040741864414 44.67137622426414
-158.7501745397807 -56.053307894695514
-142.0754733746163 -88.38050470490319
-146.31669229763045 1.3393451045805105
-141.45453923031903 -27.630728097560656
-148.3051400440404 51.62609503235171
-177.21397260701198 127.28595395606541
-177.851737953286 59.83048387423363
-166.20737061749514 56.052888701276146
-163.41428347490756 -84.08469861048009
-145.1544529611072 70.58056745809833
-149.5451050134217 38.28423598953999
-161.97041255200202 38.45801198377627
-148.09865489394056 20.414755722263624
-164.8301975035671 15.57203087327139
-148.95722704064144 -47.11373791720709
-143.5234363433296 -71.19344465372527
-159.98671102348527 -86.24312632510718
-161.053929959517 153.74551306563248
-168.0644187832689 83.83570705264263
-143.97989485450225 -59.98398883933748
-143.6562628798833 -30.809177436682184
-167.60717532175263 36.16522266194954
-170.2030168602028 9.809769785512897
-155.58333218532673 -54.45422291218971
-175.72366873646877 -20.59862532759262
-146.4346905452958 -23.87219260473693
-154.7766682357334 -81.2627071086099
-142.36392426725735 17.75292893979486
-156.29832947082676 12.626114391236634
-176.63192017640287 -18.676520622290596
-191.72062579157247 -111.20891350710288
-138.81360121816994 -47.41886751396264
-146.11718120955345 -90.4254101681696
-174.83373841923878 -15.194500591929986
-175.0125044590126 5.173770304508969
-169.14507366820945 72.6274491731627
-147.0309456770352 29.599338473266403
-169.5324214866255 -39.94337819164556
-149.04419186173928 -38.203811381110064
-155.2768047615983 -56.973870430039206
-156.04894434245668 19.607869740678755
-151.0717381453993 60.486744366298964
-168.4553977808523 29.505115816632106
-142.24736173474378 -129.02412637700456
-153.40495924655613 -177.55409338629332
-167.1506256892621 -19.530876798045124
-157.80828479258784 -1.7613586237816259
-166.3375353939473 105.5246590453066
-156.2199121468497 -15.87808322838668
-155.11785180433125 34.35038626132875
-170.9334756028291 -65.20616074631774
-153.8939293166161 -18.27360128141257
-151.16444847878842 1.7428548963772728
-152.9403492553931 -32.82682193915621
-165.9293796210231 9.284707988786126
-157.76369605224895 30.01784377394541
-172.62317158070914 -32.207151018328595
-154.67681753319337 -101.46345334036243
-172.17040105759537 16.033892410387605
-185.14969195549935 -193.13878123692407
-167.32921421047368 -87.1493631838043
-141.7393401211212 -42.35456090204304
-182.506446729366 -44.219938848303045
-138.91359325364905 7.6557703327915565
-187.47206618762436 -14.910801653725654
-158.3205168223316 -80.61831420786193
-153.70377185651955 -1.5011741208333422
-196.27670533969692 -20.574392402023157
-186.08211658326252 108.23651522347089
-146.00400850610572 4.259870946243657
-166.12369051698752 37.4420897300868
-151.73130327590638 -16.424717332575337
-169.30499874866797 28.3108646982369
-151.32934513007058 57.14156627940963
-147.18123715458356 50.07322734012794
-155.63555239438014 14.703494655951877
-176.6870875886323 61.7431566819906
-173.55600933055123 140.2329629349834
-176.3812172156426 229.9037562838354
-163.96047016233575 -25.73612328157984
-161.44896607766427 -50.304509272775455
-152.232143923466 23.702914267395965
-168.29375104473417 20.49160753345892
-147.00999948250936 14.968635613407786
-150.92581783222892 -100.59488408840151
-157.55149959955438 -45.97372828155947
-178.83940199371253 -52.10446309211653
-142.13859611772693 5.869892218586978
-172.2048339189767 -36.97104056026867
-153.06132220591388 41.48487036554403
-149.6262721261694 102.77923785431359
-169.19039854800963 -43.61647282925155
-145.4908131770196 -19.49526306054917
-148.58427693783665 68.86336328206097
-163.97405338652743 36.581847986555715
-147.02221654418048 84.10889368547119
-152.49570434640367 91.31480845876578
-162.985840797357 107.02096938296401
-147.19970001662097 6.6166924617054885
-158.65031605344117 -25.05868439839805
-156.2057317860191 101.87953424677463
-151.30971889864801 67.00981209071755
-156.1010885447238 66.02287958751724
-152.74720960203527 -11.315426810476184
-165.105390499845 -49.08005163876185
-159.26612864042463 -17.392235453877884
